Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Reporting Interval
2020-08-23,235637,PLAINWELL PINES NURSING AND REHABILITATION COMMUNI,3260 EAST B AVE,PLAINWELL,MI,49080,Y,Y,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,39.0,34.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,Y,N,N,,,,0.0,4.0,0.0,3.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,176.5,0.0,0.0,Kalamazoo,N,N,POINT (-85.551248 42.405349),Week 14 - Aug 23
2020-07-19,235700,THE WILLOWS AT EAST LANSING,3500 COOLIDGE ROAD,EAST LANSING,MI,48823,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,68.0,79.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Clinton,N,N,POINT (-84.50326900000002 42.77057),Week 09 - Jul 19
2020-07-05,235651,BISHOP NOA HOME FOR SENIOR CITIZENS,2900 THIRD AVENUE SOUTH,ESCANABA,MI,49829,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,81.0,58.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Delta,N,N,POINT (-87.088712 45.742704),Week 07 - Jul  5
2020-09-13,235648,IHM SENIOR LIVING COMMUNITY,610 WEST ELM AVENUE,MONROE,MI,48162,Y,Y,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,58.0,48.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,N,0.0,6.0,0.0,31.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Monroe,N,N,POINT (-83.400197 41.91936),Week 17 - Sep 13
2020-11-01,235700,THE WILLOWS AT EAST LANSING,3500 COOLIDGE ROAD,EAST LANSING,MI,48823,Y,Y,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,68.0,48.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,N,Y,N,,,,0.0,2.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,62.5,0.0,0.0,Clinton,N,N,POINT (-84.50326900000002 42.77057),Week 24 - Nov  1
2020-09-06,23E362,SCHEURER HOSPITAL LTCU,170 N CASEVILLE RD,PIGEON,MI,48755,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,17.0,,,,,Y,N,N,N,N,N,N,<1 DAY,N,N,N,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,2.0,0.0,3.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Huron,N,N,POINT (-83.279517 43.834329),Week 16 - Sep  6
2020-08-02,235599,CARRIAGE HOUSE NURSING AND REAHB,2394 MIDLAND RD,BAY CITY,MI,48706,Y,N,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,120.0,68.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.0,0.0,1.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,29.4,0.0,0.0,Bay,N,N,POINT (-83.955434 43.602464),Week 11 - Aug  2
2020-09-13,235562,BLOOMFIELD ORCHARD VILLA,7277 RICHARDSON RD,WEST BLOOMFIELD,MI,48323,Y,Y,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,,38.0,,,,,Y,N,N,N,N,N,N,,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,,Y,N,N,N,Y,N,N,,,,0.0,9.0,0.0,1.0,0.0,0.0,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,26.3,,Oakland,N,N,POINT (-83.426413 42.574882),Week 17 - Sep 13
2020-11-15,23E362,SCHEURER HOSPITAL LTCU,170 N CASEVILLE RD,PIGEON,MI,48755,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,19.0,17.0,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,1.0,61.0,Y,0.0,2.0,0.0,4.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Huron,N,N,POINT (-83.279517 43.834329),Week 26 - Nov 15
2020-08-30,235722,MISSION POINT NURSING AND REHAB CENTER OF HOLLY,313 SHERWOOD ST,HOLLY,MI,48442,Y,Y,0.0,3.0,0.0,17.0,0.0,55.0,3.0,35.0,0.0,7.0,66.0,53.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,0.0,10.0,0.0,15.0,0.0,0.0,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,0.0,0.0,320.8,132.1,41.2,Oakland,N,N,POINT (-83.63414 42.795017),Week 15 - Aug 30
2020-05-31,235634,FOX RUN VILLAGE,41215 FOX RUN ROAD,NOVI,MI,48377,Y,Y,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,44.0,26.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,2.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,76.9,,Oakland,N,N,POINT (-83.456413 42.51229500000001),Week 02 - May 31
2020-06-28,235580,HEARTLAND HEALTH CARE CENTER-ANN ARBOR,4701 E. HURON RIVER DR,ANN ARBOR,MI,48105,Y,Y,0.0,5.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,180.0,108.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,3.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Washtenaw,N,N,POINT (-83.668113 42.267009),Week 06 - Jun 28
2020-11-29,235661,STONEGATE HEALTH CAMPUS,2525 DEMILLE ROAD,LAPEER,MI,48446,Y,Y,0.0,0.0,0.0,0.0,,1.0,2.0,16.0,0.0,0.0,80.0,57.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Lapeer,N,N,POINT (-83.32767000000001 43.043274),Week 28 - Nov 29
2020-06-07,235606,FISHER SENIOR CARE AND REHAB,521 OHMER RD,MAYVILLE,MI,48744,Y,Y,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,53.0,43.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Tuscola,N,N,POINT (-83.344986 43.337105),Week 03 - Jun  7
2020-10-18,235708,MARY FREE BED SUB-ACUTE REHABILITATION,"235 WEALTHY ST  SE, 5TH FLOOR",GRAND RAPIDS,MI,49503,Y,Y,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,48.0,39.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,1.0,3.0,0.0,3.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,25.6,25.6,100.0,Kent,N,N,POINT (-85.662926 42.955888),Week 22 - Oct 18
2020-09-20,235724,DJ JACOBETTI HOME FOR VETERANS,425 FISHER ST,MARQUETTE,MI,49855,Y,Y,0.0,0.0,0.0,0.0,0.0,16.0,1.0,15.0,0.0,0.0,184.0,140.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,4.0,0.0,4.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Marquette,N,N,POINT (-87.401901 46.540075),Week 18 - Sep 20
2020-11-01,235614,COVENANT VILLAGE OF THE GREAT LAKES,2520 LAKE MICHIGAN DRIVE NW,GRAND RAPIDS,MI,49504,Y,Y,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,32.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,1.0,5.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,62.5,0.0,0.0,Kent,N,N,POINT (-85.729539 42.971642),Week 24 - Nov  1
2020-08-09,235619,CHURCH OF CHRIST CARE CENTER,23575 15 MILE RD,CLINTON TOWNSHIP,MI,48035,Y,Y,2.0,31.0,0.0,58.0,0.0,7.0,0.0,45.0,0.0,22.0,129.0,90.0,Y,N,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,58.0,0.0,28.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,644.4,244.4,37.9,Macomb,N,N,POINT (-82.874464 42.55518),Week 12 - Aug  9
2020-09-20,235652,THE TIMBERS OF CASS COUNTY,55432 COLBY ST,DOWAGIAC,MI,49047,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,108.0,93.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,6.0,9.0,4.0,12.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Cass,N,N,POINT (-86.092777 41.991797),Week 18 - Sep 20
2020-06-14,235609,ADVANTAGE LIVING CENTER - ARMADA,22600 ARMADA RIDGE RD,ARMADA,MI,48005,Y,Y,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,67.0,60.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,16.7,,Macomb,N,N,POINT (-82.893943 42.842039),Week 04 - Jun 14
2020-11-15,235599,CARRIAGE HOUSE NURSING AND REAHB,2394 MIDLAND RD,BAY CITY,MI,48706,Y,N,0.0,0.0,0.0,2.0,0.0,0.0,2.0,19.0,0.0,0.0,120.0,72.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,Y,N,N,Y,21.0,10.0,Y,3.0,25.0,2.0,23.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,27.8,0.0,0.0,Bay,N,N,POINT (-83.955434 43.602464),Week 26 - Nov 15
2020-09-20,235650,MEDILODGE OF MILFORD,555 HIGHLAND AVE,MILFORD,MI,48381,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,111.0,101.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,N,0.0,4.0,0.0,0.0,0.0,0.0,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,,,,,0.0,0.0,0.0,0.0,,Oakland,N,N,POINT (-83.60572000000002 42.592282),Week 18 - Sep 20
2020-11-15,235602,HAZEL I FINDLAY COUNTRY MANOR,1101 S SCOTT RD,SAINT JOHNS,MI,48879,Y,Y,0.0,0.0,0.0,2.0,0.0,5.0,0.0,20.0,0.0,0.0,150.0,77.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,0.0,160.0,Y,2.0,20.0,0.0,114.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,26.0,0.0,0.0,Clinton,N,N,POINT (-84.54271 42.991346),Week 26 - Nov 15
2020-10-11,235585,"COVENANT MEDICAL CENTER,  INC",515 N. MICHIGAN,SAGINAW,MI,48602,Y,Y,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,,,,,Y,N,N,N,N,N,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,Y,N,,,,0.0,6.0,0.0,14.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,153.8,0.0,0.0,Saginaw,N,N,POINT (-83.95994800000001 43.420514),Week 21 - Oct 11
2020-06-07,235591,ROUBAL CARE AND REHAB CENTER,N 306 MAPLE STREET,STEPHENSON,MI,49887,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,36.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Menominee,N,N,,Week 03 - Jun  7
2020-06-21,235669,MAPLE MANOR REHAB CENTER OF NOVI INC,31215 NOVI ROAD,NOVI,MI,48377,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,31.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,4.0,0.0,Y,Y,0.0,0.0,0.0,0.0,,Oakland,N,N,POINT (-83.46708 42.525008),Week 05 - Jun 21
2020-09-20,235606,FISHER SENIOR CARE AND REHAB,521 OHMER RD,MAYVILLE,MI,48744,Y,Y,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,53.0,42.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,3.0,1.0,18.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Tuscola,N,N,POINT (-83.344986 43.337105),Week 18 - Sep 20
2020-11-22,235596,SUPERIOR WOODS HEALTHCARE CENTER,8380 GEDDES RD,YPSILANTI,MI,48198,Y,Y,0.0,0.0,0.0,42.0,0.0,0.0,2.0,32.0,0.0,9.0,120.0,96.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,2.0,34.0,Y,1.0,13.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,437.5,93.8,21.4,Washtenaw,N,N,POINT (-83.597286 42.275701),Week 27 - Nov 22
2020-11-15,235716,WELLBRIDGE OF ROCHESTER HILLS,252  MEADOWFIELD DRIVE,ROCHESTER HILLS,MI,48307,Y,Y,0.0,34.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,100.0,61.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,1.0,9.0,1.0,7.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,16.4,0.0,98.4,32.8,33.3,Oakland,N,N,POINT (-83.139064 42.661345),Week 26 - Nov 15
2020-11-01,235565,WESTGATE NURSING & REHAB COMMUNITY,1500 NORTH LOWELL STREET,IRONWOOD,MI,49938,Y,Y,2.0,2.0,0.0,52.0,0.0,3.0,7.0,11.0,7.0,9.0,65.0,46.0,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,Y,N,Y,N,N,Y,5.0,42.0,Y,3.0,40.0,0.0,4.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,152.2,1130.4,195.7,17.3,Gogebic,N,N,POINT (-90.172641 46.464939),Week 24 - Nov  1
2020-08-09,235643,ST ANNS HOME,2161 LEONARD NW,GRAND RAPIDS,MI,49504,Y,Y,0.0,9.0,0.0,17.0,0.0,28.0,0.0,9.0,0.0,5.0,55.0,44.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,6.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,386.4,113.6,29.4,Kent,N,N,POINT (-85.721566 42.986069),Week 12 - Aug  9
2020-06-07,235652,THE TIMBERS OF CASS COUNTY,55432 COLBY ST,DOWAGIAC,MI,49047,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,108.0,93.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,7.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Cass,N,N,POINT (-86.092777 41.991797),Week 03 - Jun  7
2020-07-26,235614,COVENANT VILLAGE OF THE GREAT LAKES,2520 LAKE MICHIGAN DRIVE NW,GRAND RAPIDS,MI,49504,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,32.0,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Kent,N,N,POINT (-85.729539 42.971642),Week 10 - Jul 26
2020-10-18,235582,EVERGREEN HEALTH AND REHABILITATION CENTER,19933 WEST THIRTEEN MILE ROAD,SOUTHFIELD,MI,48076,Y,Y,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,151.0,126.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,>7 DAYS,Y,N,N,N,Y,N,Y,16.0,0.0,Y,0.0,86.0,0.0,20.0,0.0,6.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Oakland,N,N,POINT (-83.241546 42.51659),Week 22 - Oct 18
2020-06-14,235594,WEST WOODS OF NILES,1211 STATE LINE RD,NILES,MI,49120,Y,Y,0.0,16.0,0.0,75.0,0.0,37.0,0.0,21.0,0.0,20.0,121.0,73.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,38.0,0.0,69.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,1027.4,274.0,26.7,Berrien,N,N,POINT (-86.247306 41.760505),Week 04 - Jun 14
2020-06-14,235663,NOTTING HILL OF WEST BLOOMFIELD,6535 DRAKE ROAD,WEST BLOOMFIELD,MI,48322,Y,Y,0.0,6.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,4.0,,90.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,144.4,44.4,30.8,Oakland,N,N,POINT (-83.399923 42.540603),Week 04 - Jun 14
2020-09-20,235665,HEARTLAND HEALTH CARE CENTER - STERLING HEIGHTS,38200 SCHOENHERR ROAD,STERLING HEIGHTS,MI,48312,Y,Y,0.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,163.0,81.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,1.0,0.0,2.0,0.0,0.0,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,,,,,0.0,0.0,49.4,0.0,0.0,Macomb,N,N,POINT (-82.989357 42.57578),Week 18 - Sep 20
2020-08-16,235647,MEDILODGE OF OKEMOS,5211 MARSH RD,OKEMOS,MI,48864,Y,Y,0.0,28.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,1.0,95.0,59.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,N,,,,0.0,6.0,0.0,4.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,,,,,0.0,0.0,0.0,16.9,,Ingham,N,N,POINT (-84.41105 42.732497),Week 13 - Aug 16
2020-09-20,235721,ORCHARD GROVE HEALTH CAMPUS,71150 ORCHARD CROSSING LANE,ROMEO,MI,48065,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,55.0,49.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,N,Y,N,,,,0.0,48.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Macomb,N,N,,Week 18 - Sep 20
