,Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Reporting Interval
196550,2020-12-13,235411,HEARTLAND HEALTH CARE CENTER-HAMPTON,800 MULHOLLAND RD,BAY CITY,MI,48708,Y,Y,0.0,4.0,1.0,14.0,,20.0,1.0,13.0,0.0,5.0,51.0,26.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,1.0,,0.0,16.0,0.0,15.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,38.5,0.0,538.5,192.3,35.7,Bay,N,N,POINT (-83.868951 43.583135),Week 30 - Dec 13
196587,2020-12-13,235587,FOUNTAIN BLEU HEALTH AND REHABILITATION CENTER,28910 PLYMOUTH ROAD,LIVONIA,MI,48150,Y,Y,0.0,8.0,0.0,2.0,,2.0,0.0,1.0,0.0,1.0,108.0,84.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,4.0,2.0,,0.0,1.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,23.8,11.9,50.0,Wayne,N,N,POINT (-83.3286 42.369278),Week 30 - Dec 13
196678,2020-12-13,235550,WILLOWBROOK MANOR,G-4436 BEECHER RD,FLINT,MI,48532,Y,Y,5.0,31.0,0.0,31.0,,2.0,1.0,45.0,1.0,13.0,130.0,92.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,9.0,119.0,,5.0,38.0,0.0,9.0,0.0,0.0,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,10.9,337.0,141.3,41.9,Genesee,N,N,POINT (-83.76073 43.028371),Week 30 - Dec 13
196753,2020-12-13,235430,THE NEIGHBORHOODS OF WHITE LAKE,10770 ELIZABETH LAKE ROAD,WHITE LAKE,MI,48386,Y,Y,0.0,8.0,0.0,1.0,,6.0,0.0,0.0,0.0,0.0,39.0,34.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,75.0,160.0,,0.0,7.0,0.0,1.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,29.4,0.0,0.0,Oakland,N,N,POINT (-83.499389 42.644448),Week 30 - Dec 13
196783,2020-12-13,235548,"INN AT FREEDOM VILLAGE, THE",145 COLUMBIA AVE,HOLLAND,MI,49423,Y,Y,0.0,1.0,2.0,3.0,,7.0,0.0,4.0,0.0,0.0,39.0,19.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,154.0,,3.0,19.0,0.0,3.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,105.3,0.0,157.9,0.0,0.0,Ottawa,N,N,POINT (-86.10041 42.79352),Week 30 - Dec 13
196790,2020-12-13,235458,SAMARITAS SENIOR LIVING GRAND RAPIDS LODGE,1950 32ND ST S E,GRAND RAPIDS,MI,49508,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kent,,,POINT (-85.619116 42.905403),Week 30 - Dec 13
196827,2020-12-13,235511,MISSION POINT NSG & PHY REHAB CTR OF ROSCOMMON,1290 E MICHIGAN HWY,ROSCOMMON,MI,48653,Y,Y,0.0,0.0,0.0,3.0,,4.0,2.0,16.0,0.0,0.0,39.0,29.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,1.0,7.0,0.0,26.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,103.4,0.0,0.0,Roscommon,N,N,,Week 30 - Dec 13
196923,2020-12-13,235433,GREENFIELD REHAB AND NURSING CENTER,3030 GREENFIELD AVE,ROYAL OAK,MI,48073,Y,Y,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,126.0,80.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,18.0,,2.0,2.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Oakland,N,N,POINT (-83.203458 42.511034),Week 30 - Dec 13
197032,2020-12-13,235641,CHESANING NURSING AND REHABILITATION CENTER,201 S FRONT ST,CHESANING,MI,48616,Y,Y,0.0,3.0,0.0,22.0,,22.0,1.0,10.0,0.0,4.0,39.0,31.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,31.0,86.0,,0.0,11.0,0.0,9.0,0.0,0.0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,709.7,129.0,18.2,Saginaw,N,N,POINT (-84.116255 43.183639),Week 30 - Dec 13
197095,2020-12-13,235584,ARGENTINE CARE CENTER,9051 SILVER LAKE RD,LINDEN,MI,48451,Y,Y,0.0,0.0,0.0,42.0,,5.0,0.0,29.0,0.0,10.0,60.0,34.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,10.0,,0.0,49.0,0.0,4.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,1235.3,294.1,23.8,Genesee,N,N,POINT (-83.846513 42.791586),Week 30 - Dec 13
197142,2020-12-13,235395,HEARTLAND HEALTH CARE CENTER-THREE RIVERS,517 S ERIE ST,THREE RIVERS,MI,49093,Y,Y,1.0,1.0,7.0,34.0,,2.0,2.0,20.0,1.0,3.0,100.0,67.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,8.0,2.0,,3.0,25.0,0.0,7.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,104.5,14.9,507.5,44.8,8.8,St. Joseph,Y,N,POINT (-85.644291 41.936047),Week 30 - Dec 13
197144,2020-12-13,235481,LAKE ORION NURSING CENTER,585 EAST FLINT STREET,LAKE ORION,MI,48362,Y,Y,0.0,5.0,0.0,54.0,,6.0,3.0,67.0,0.0,6.0,120.0,82.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,2.0,136.0,,4.0,28.0,0.0,46.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,658.5,73.2,11.1,Oakland,N,N,POINT (-83.23258 42.784028),Week 30 - Dec 13
197179,2020-12-13,235447,GRACE OF DOUGLAS,"243 WILEY ROAD, PO BOX 217",DOUGLAS,MI,49406,Y,Y,0.0,1.0,0.0,3.0,,1.0,0.0,32.0,0.0,0.0,51.0,45.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,2.0,18.0,0.0,0.0,0.0,0.0,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,66.7,0.0,0.0,Allegan,N,N,POINT (-86.193952 42.636541),Week 30 - Dec 13
197182,2020-12-13,235638,MEDILODGE OF HOLLAND,1221 EAST 16TH,HOLLAND,MI,49423,Y,Y,0.0,0.0,3.0,31.0,,1.0,2.0,22.0,2.0,7.0,77.0,60.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,15.0,421.0,,3.0,32.0,0.0,1.0,0.0,0.0,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,,,,,50.0,33.3,516.7,116.7,22.6,Ottawa,Y,N,POINT (-86.055633 42.783359),Week 30 - Dec 13
197253,2020-12-13,235421,MEDILODGE OF PORT HURON,5635 LAKESHORE,FORT GRATIOT,MI,48059,Y,Y,0.0,9.0,1.0,20.0,,19.0,2.0,39.0,0.0,3.0,127.0,112.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,104.0,209.0,,3.0,21.0,0.0,29.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,8.9,0.0,178.6,26.8,15.0,St. Clair,N,N,POINT (-82.467488 43.071981),Week 30 - Dec 13
197269,2020-12-13,235649,VALLEY HEALTH CENTER,1015 E PARIS AVE SE,GRAND RAPIDS,MI,49546,Y,Y,0.0,0.0,0.0,0.0,,14.0,0.0,4.0,0.0,0.0,20.0,15.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,62.0,6.0,,2.0,7.0,0.0,25.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Kent,N,N,POINT (-85.57062 42.94463),Week 30 - Dec 13
197362,2020-12-13,235659,RIVERVIEW HEALTH & REHAB CENTER,7733 E JEFFERSON,DETROIT,MI,48214,Y,Y,6.0,58.0,1.0,2.0,,4.0,4.0,27.0,0.0,4.0,220.0,131.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,1.0,8.0,,3.0,32.0,0.0,4.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,50.0,0.0,Y,Y,7.6,0.0,15.3,30.5,200.0,Wayne,N,N,,Week 30 - Dec 13
197377,2020-12-13,235719,LAKESIDE MANOR NURSING AND REHABILITATION CENTER,13990 LAKESIDE CIRCLE,STERLING HEIGHTS,MI,48313,Y,Y,0.0,28.0,0.0,10.0,,0.0,0.0,27.0,0.0,0.0,66.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,0.0,2.0,0.0,0.0,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,,,,,0.0,0.0,212.8,0.0,0.0,Macomb,,,POINT (-82.985313 42.619906),Week 30 - Dec 13
197469,2020-12-13,235716,WELLBRIDGE OF ROCHESTER HILLS,252  MEADOWFIELD DRIVE,ROCHESTER HILLS,MI,48307,Y,Y,0.0,35.0,0.0,7.0,,0.0,0.0,7.0,0.0,2.0,100.0,66.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,1.0,14.0,0.0,7.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,106.1,30.3,28.6,Oakland,N,N,POINT (-83.139064 42.661345),Week 30 - Dec 13
197557,2020-12-13,235543,LINCOLN HAVEN NURSING & REHAB COMMUNITY,950 BARLOW RD,LINCOLN,MI,48742,Y,Y,0.0,3.0,8.0,28.0,,6.0,2.0,2.0,2.0,2.0,39.0,29.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,26.0,46.0,,3.0,18.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,275.9,69.0,965.5,69.0,7.1,Alcona,Y,N,POINT (-83.403334 44.683408),Week 30 - Dec 13
197632,2020-12-13,235451,THE OAKS AT NORTHPOINTE WOODS,706 NORTH AVENUE,BATTLE CREEK,MI,49017,Y,Y,0.0,5.0,0.0,23.0,,1.0,1.0,10.0,1.0,4.0,77.0,46.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,3.0,15.0,0.0,20.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,21.7,500.0,87.0,17.4,Calhoun,N,N,POINT (-85.180645 42.341548),Week 30 - Dec 13
197707,2020-12-13,235464,NORTH WOODS NURSING CENTER,2532 CADILLAC DR,FARWELL,MI,48622,Y,Y,0.0,48.0,0.0,44.0,,1.0,2.0,127.0,0.0,10.0,71.0,49.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,1.0,,1.0,46.0,0.0,2.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,898.0,204.1,22.7,Clare,N,N,POINT (-84.904157 43.860815),Week 30 - Dec 13
197817,2020-12-13,235709,THE RIVERS HEALTH & REHAB CENTER OF GROSSE POINTE,900 COOK ROAD,GROSSE POINTE WOODS,MI,48236,Y,Y,0.0,0.0,0.0,16.0,,4.0,0.0,15.0,0.0,0.0,86.0,46.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,46.0,212.0,,1.0,43.0,0.0,2.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,0.0,0.0,347.8,0.0,0.0,Wayne,N,N,POINT (-82.897694 42.423379),Week 30 - Dec 13
197851,2020-12-13,235522,HILLCREST NURSING AND REHABILITATION COMMUNITY,695 MITZI ST,NORTH MUSKEGON,MI,49445,Y,Y,2.0,5.0,0.0,6.0,,0.0,0.0,1.0,0.0,0.0,39.0,30.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,29.0,99.0,,1.0,7.0,0.0,6.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,200.0,0.0,0.0,Muskegon,N,N,POINT (-86.25241 43.270205),Week 30 - Dec 13
197871,2020-12-13,235669,MAPLE MANOR REHAB CENTER OF NOVI INC,31215 NOVI ROAD,NOVI,MI,48377,Y,Y,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,72.0,35.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,5.0,0.0,,0.0,12.0,0.0,16.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,4.0,0.0,Y,Y,0.0,0.0,0.0,0.0,,Oakland,N,N,POINT (-83.46708 42.525008),Week 30 - Dec 13
197910,2020-12-13,235642,WESTLAKE HEALTH CAMPUS,10735  BOGIE LAKE ROAD,COMMERCE,MI,48382,Y,Y,0.0,0.0,0.0,5.0,,2.0,0.0,6.0,0.0,1.0,61.0,48.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,104.2,20.8,20.0,Oakland,N,N,POINT (-83.493049 42.613165),Week 30 - Dec 13
198019,2020-12-13,235380,THE VILLA AT ROSE CITY,517 W PAGE ST,ROSE CITY,MI,48654,Y,Y,0.0,1.0,1.0,10.0,,7.0,1.0,16.0,0.0,0.0,102.0,55.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,4.0,,4.0,26.0,0.0,12.0,0.0,0.0,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,18.2,0.0,181.8,0.0,0.0,Ogemaw,N,N,POINT (-84.12244 44.420551),Week 30 - Dec 13
198103,2020-12-13,235628,JAMIESON NURSING HOME,"790 S US HWY 23, BOX 369",HARRISVILLE,MI,48740,Y,Y,0.0,0.0,3.0,3.0,,0.0,0.0,6.0,0.0,0.0,39.0,21.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,20.0,22.0,,3.0,4.0,0.0,0.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,142.9,0.0,142.9,0.0,0.0,Alcona,Y,Y,POINT (-83.307198 44.636688),Week 30 - Dec 13
198106,2020-12-13,235519,KING NURSING & REHABILITATION COMMUNITY,2280 TOWER HILL RD,HOUGHTON LAKE,MI,48629,Y,Y,0.0,1.0,2.0,39.0,,1.0,2.0,22.0,2.0,10.0,61.0,27.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,2.0,62.0,,2.0,22.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,74.1,74.1,1444.4,370.4,25.6,Roscommon,N,N,POINT (-84.753396 44.300767),Week 30 - Dec 13
198110,2020-12-13,235450,ALLENDALE NURSING AND REHABILITATION COMMUNITY,11007 RADCLIFF DR,ALLENDALE,MI,49401,Y,Y,0.0,0.0,0.0,2.0,,4.0,1.0,14.0,0.0,0.0,60.0,55.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,3.0,,0.0,24.0,0.0,4.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,36.4,0.0,0.0,Ottawa,N,N,POINT (-85.908202 42.968947),Week 30 - Dec 13
198257,2020-12-13,235549,ROOSEVELT PARK NURSING AND REHABILITATION COMMUNIT,1300 W BROADWAY AVE,MUSKEGON,MI,49441,Y,Y,0.0,4.0,0.0,22.0,,10.0,0.0,17.0,0.0,6.0,39.0,37.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,0.0,19.0,0.0,7.0,0.0,1.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,594.6,162.2,27.3,Muskegon,N,N,POINT (-86.276159 43.201439),Week 30 - Dec 13
198335,2020-12-13,235658,REGENCY AT BLUFFS PARK,355 HURON VIEW BLVD,ANN ARBOR,MI,48103,Y,Y,0.0,9.0,3.0,7.0,,9.0,0.0,20.0,0.0,0.0,,63.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,1.0,6.0,,3.0,12.0,0.0,61.0,0.0,0.0,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,47.6,0.0,111.1,0.0,0.0,Washtenaw,Y,N,POINT (-83.749069 42.298172),Week 30 - Dec 13
198380,2020-12-13,235526,BOULDER PARK TERRACE,14676 W UPRIGHT,CHARLEVOIX,MI,49720,Y,Y,0.0,0.0,0.0,0.0,,0.0,0.0,28.0,0.0,0.0,72.0,63.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,5.0,347.0,,0.0,2.0,0.0,0.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Charlevoix,N,N,POINT (-85.274819 45.313129),Week 30 - Dec 13
198441,2020-12-13,235532,ASHLEY CARE CENTER,103 EAST WALLACE STREET,ASHLEY,MI,48806,Y,Y,0.0,0.0,0.0,0.0,,3.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,0.0,2.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,,,,,,Gratiot,,,POINT (-84.472913 43.182998),Week 30 - Dec 13
198488,2020-12-13,235545,REGENCY AT WHITMORE LAKE,8633 N MAIN ST,WHITMORE LAKE,MI,48189,Y,Y,9.0,23.0,0.0,97.0,,42.0,2.0,26.0,2.0,7.0,,94.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,74.0,123.0,,2.0,25.0,0.0,41.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,21.3,1031.9,74.5,7.2,Washtenaw,N,N,,Week 30 - Dec 13
198502,2020-12-13,235664,CAMBRIDGE SOUTH HEALTHCARE CTR,18200 W 13 MILE ROAD,BEVERLY HILLS,MI,48025,Y,Y,0.0,13.0,0.0,29.0,,0.0,0.0,23.0,0.0,15.0,96.0,48.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,42.0,47.0,,1.0,14.0,0.0,0.0,0.0,1.0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,604.2,312.5,51.7,Oakland,N,N,POINT (-83.224915 42.517032),Week 30 - Dec 13
198573,2020-12-13,235593,"HENRY FORD VILLAGE, INC",15101 FORD RD,DEARBORN,MI,48126,Y,Y,0.0,4.0,0.0,6.0,,3.0,0.0,9.0,0.0,5.0,89.0,55.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,2.0,19.0,0.0,1.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,109.1,90.9,83.3,Wayne,N,N,POINT (-83.190587 42.329218),Week 30 - Dec 13
198589,2020-12-13,235412,THE VILLA AT TRAVERSE POINT,2828 CONCORD ST,TRAVERSE CITY,MI,49684,Y,Y,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,96.0,69.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,0.0,0.0,0.0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,29.0,0.0,0.0,Grand Traverse,N,N,POINT (-85.631732 44.73406),Week 30 - Dec 13
198641,2020-12-13,235632,ADVANTAGE LIVING CENTER - SAMARITAN,"5555 CONNER AVENUE, SUITE 4000",DETROIT,MI,48213,Y,Y,0.0,59.0,0.0,57.0,,19.0,1.0,40.0,0.0,37.0,120.0,78.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,77.0,222.0,,0.0,25.0,0.0,10.0,0.0,1.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,730.8,474.4,64.9,Wayne,N,N,POINT (-82.982411 42.392516),Week 30 - Dec 13
198666,2020-12-13,235624,PORTAGEPOINTE,500 CAMPUS DRIVE,HANCOCK,MI,49930,Y,Y,0.0,0.0,0.0,11.0,,2.0,1.0,64.0,0.0,0.0,60.0,52.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,50.0,74.0,,1.0,11.0,0.0,11.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,211.5,0.0,0.0,Houghton,N,N,POINT (-88.585643 47.141346),Week 30 - Dec 13
198691,2020-12-13,235462,BEAUMONT REHAB & CONTINUING CARE FARMINGTON HILLS,21450 ARCHWOOD CIRCLE,FARMINGTON HILLS,MI,48336,Y,Y,0.0,8.0,0.0,42.0,,37.0,1.0,38.0,0.0,13.0,179.0,90.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,11.0,,2.0,17.0,0.0,68.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,466.7,144.4,31.0,Oakland,N,N,POINT (-83.348054 42.449327),Week 30 - Dec 13
198731,2020-12-13,235408,ST ANTHONY HEALTHCARE CENTER,31830 RYAN RD,WARREN,MI,48092,Y,Y,0.0,34.0,2.0,32.0,,5.0,1.0,15.0,0.0,2.0,,124.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,4.0,0.0,,0.0,17.0,0.0,2.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,16.1,0.0,258.1,16.1,6.3,Macomb,N,N,POINT (-83.068144 42.526367),Week 30 - Dec 13
